question,answer,llm_prediction
"My depression has been reoccurring for a long time. It all started when I was being bullied in high school. In ninth grade, my principal told me I needed to stay home for a couple days to protect myself while she spoke to my classmates. I needed professional help for my stress because I was having crying spells from the stress of going to school and confronting my classmates. After that, I was fine for a couple of years. I entered my first year of college in a really tough program with high demands of expected work. I believe my depression re-booted from there with the stress. I began to cut myself because a friend of mine at the time told me how she used to do the same and it used to feel good for her. Obviously, that wasn't the right choice. I regret ever doing that, seeing as even though I'm not self-harming anymore, I always look back at that time whenever I feel very stressed. I have a big problem with handling problems in life. Whenever a problem arises, I get stressed and I feel hopeless, as if it's not going to get better. I get way too stressed from my problems, which leads to overreacting a lot (especially when talking to others), which then leads to depression. I have a hard time coping with stress because I know that if I could handle it easily then I wouldn't be sad all the time, and I would say and do the right thing instead of overreacting to my loved ones.","I couldn't help but notice that you did not specify your age, so I am unable to set the total chronological order and length that you have suffered in this way, but I want to start by commending you on seeking out additional coping techniques on your own.  Unfortunately, it sounds like you were offered some that were more dangerous than helpful, but be proud that you were able to curb those before they caused too much harm. From what you have written, stress has always been a difficult thing for you to manage.  Often, when I am working with those who offer the same concern, there is a degree of people pleasing that comes with that stress.  When we are trying to make others happy, especially when we are unable to distinguish the proper ""rules for success"", it can make even the simplest of tasks overwhelming. Stress management is just that, management; of our own anxieties about the needs of others, about our skills and the ability to complete a task and having multiple requests at any given time. Each of these aspects requires a separate sets of ""tools"" to manage them accordingly. For example, assertiveness communication training could aid in communicating with your colleagues to manage their expectations of your deadlines and abilities, but it will not assist you with managing your own anxieties. Try to separate the different areas of the problem, in order to help yourself to find a solution and work on them in their own time. Perhaps keeping a journal will help you to better understand why you are so easily overwhelmed by stress and help you track some of your less-helpful responses to stress. For example, does a certain person's style of communication always make you feel undervalued and therefore push you to finish their requests first? Is there a certain time of the day where you start to fall off in productivity?  Is that the time fo the day where you also tend to pile up your requirements?Try to ask yourself some of these harder questions and see where they lead you.","You are on the right track with your desire to understand what your depression has changed for you. While high school experiences and bullying have a significant impact on mental health in the teenage years, this doesn't explain depression. Depressive symptoms can develop over many years.

The fact that you always look back at that period and find that you are at the beginning of a long pattern of depression that had started in high school, and that you started cutting yourself when you were stressed is a very good observation!  This sounds like you are having a lot of trouble with your life.  It is only natural to feel down about the things that have been going on in your life. What you need is to look at how much you are controlling your life and what that control really looks like. Are you truly in control of your feelings? Are you using those feelings to influence your life in a positive way? If not, there are lots of ways to get the feeling of control you need. It might be through learning more about yourself and your triggers, helping you learn to cope with stress in a healthy way, working on relationship skills, or, in some cases, seeking additional help.  I wish you the best of luck as you start this journey of self-discovery and find your way to feeling more calm and in control of your life."
"Or how to send him somewhere that can help him, something like The Baker Act.","More information would be needed for me to accurately answer this question, such as your age, whether you live with your dad or not, and what other family members live in the household. Something like this, alcoholism, is a whole family disease. In other words, family members often unknowingly contribute to the alcoholism and enable the alcoholic to continue the destructive behavior.First of all, you can’t make your dad do anything, and constantly nagging him or begging him to stop is just going to make him defensive and make this worse. Nobody can change another person. What you can do is change how you react to him and the things that you and other family members do for him. Research codependency. There’s a great book called Codependent No More. There are a lot of articles on the internet that you can read. In short, you have to stop enabling him. Like I said, you cannot control him, but you can control yourself. This means do not buy his alcohol. Do not make it easy for him to get. Don’t loan him the car keys or pay any household bills for him. Don’t call in sick to work for him or make excuses for him in any way. Do not bail him out of jail when he gets arrested. He needs to be responsible for himself. This may mean losing his job or losing his driver’s license. This may mean that he loses his family if he doesn’t stop. What you and your family can do is set boundaries about what you will put up with. It is his choice to drink, but it is your choice to put up with the behaviors of his drinking. A lot of people go into rehab because their spouse said if they don’t then they are getting a divorce.If you are an adult and you don’t live with your dad, then the best thing you can do for him is STOP doing things for him. If you are a child who lives at home with him, then this could be a case for child protective services. In my state this is called DHS. A report is made to this organization for child abuse or neglect. Substance abuse in the home qualifies. Of course, alcohol is legal and when consumed in moderation, there is no problems. The problem will be the result of his alcohol consumption. Does he drive with children in the car while intoxicated? Is he left to care for minors while in an intoxicated state? Are there any domestic violence issues due to his drinking? This could be a reason for the authorities to step in. You can look for a local meeting for family members of alcoholics. They are similar to the AA meetings that an alcoholic should go to, but are for the family members. They can help you.","I need your help. You are a therapist and you have no help. I am a friend and I want you to be there for me so I do not become trapped in my own issues. I am very afraid that I have something like the Baker Act so that I can be taken to court.  Because I have a problem that has been going on for a few years, it has been a huge factor in the breakdown of my marriage  My spouse and I have fought a lot, and in the end there are some that leave us,  because of how much the other person has been hurt by the other's past. I have been hurt on many occasions as well. My spouse and I are both just  people trying to get a job and to have a healthy family. I had to stay together for a long time after we were in the divorce and I would do it again, but I still worry about where we are now. Because I see it in myself as a pattern of not wanting to give up what I've got.  And with my spouse, I know that I can't stay with him because I don't think I can give him the love he needs.I do not need to get the help I do not need. I am afraid of how you'd react to me. I've tried counseling before, and I am not sure what I need. I don't know how to be happy or not unhappy. I don't know if I am a good wife or a good wife. I am not sure if I will ever get this marriage back together."
I believe it is wrong for men to look at inappropriate content. The father of my child has agreed to respect my beliefs. His co-worker sent him an inappropriate video. He got mad because he does not think he should tell his friend to not send him things like that.,"It sounds like you are wanting to protect your child from degrading images and that is one of the important parts of the job of a parent. Although it is challenging to supply an answer without knowing the full situation, it might be helpful to have a more broad discussion about what you both think about the influences and images that your child is exposed to and what you think your role is in protecting your child. This situation is one about beliefs and values and could well be an example you can use for exploring your parenting roles in protecting your child.","It seems your co-worker has not understood that he has the right to decide what he sends to his friends, and to know he should not be given the right to know what his friend is sending him. Even though the video was inappropriate, your child's father might be open to discussing the topic of how inappropriate these types of situations are and how a healthy parent might try to decide what is appropriate for their child. The co-worker seems to have taken this task, and then decided his friend was not trustworthy enough to trust him, making this situation seem very difficult."
"I'm a teenager. I get random spurts of anger, like complete, pure rage. I figured it was hormones, but others notice it too. I get self-destructive. I used to cut but stopped. Now when I get mad, I bite my arms and fingers, pull my hair, scratch my face, or punch my thighs. Basically, I do things I can hide instead of breaking anything in my room and having to explain it to my mom. I don't live in a bad household. I have a great family, a great relationship with my boyfriend, and a good job. I have no idea what this is and I don't know how to control it. It's over any little thing. Tonight, it was because I couldn't get my earrings out. This happens maybe two to three times on a good week, and it's always over stupid, petty things.","Hi. I'm glad you wrote. In general, when a small thing bothers us (and this happens to all of us), it's because the small thing triggers an emotion in us that we have felt ""too much"" or ""too intensely"" in the past, and we don't know how to manage that emotion effectively...we just want to avoid it as quickly as possible. Cognitive Behavioural Therapy with a qualified therapist can help you to understand what is being triggered in you and learn how to manage emotions productively. You say that your behaviours are self destructive, and I agree. It sounds like you have developed a habit of channelling your distress towards self-harm, and this is a separate and potentially more serious problem. This is a choice you make that points to shame being an issue for you. Again, a good therapist can help you learn what's behind your shame and self-harm. Your feelings are normal, and you can learn more healthy ways to deal with them with qualified help.","Hi! It would be great to know some more about this person and their situation. I am a licensed therapist with expertise in trauma and mental health. I am interested in hearing more about the emotions you describe, as these are a big part of mental health treatment. You want to talk to yourself when you have anger, and want to stop it. It's really great that you noticed this part about your reactions. Because you do not want to harm yourself or others, this is all important and you need to calm down before things become more chaotic. When I have anger, I go to the edge of my anger, and try to go to the calm center of my self.  It is hard to learn to live with anger because you will feel yourself more and more and more angry. Anger is not always a bad feeling, just is it well-controlled. I have one client with a really intense, anger response and really little control.  They feel like they have no good things to say about themselves, so they use to go into it and cut themselves.  They would spend hours in the bathroom with their hands cut as they got angry, it's sad because they are hurting themselves, and their anger is really bad. Also, they say that they don't feel in control and it makes them feel helpless.  One of the goals of therapy is to help people find out what helps them with their anger and to learn to stop the anger in the first place. When people learn to stop the anger and think of all the things they have to be grateful for, things start to change. How about I help you talk about some people you know who have had some success with anger management, and you can talk about them and see if you can learn something from them, like what that other person has learned about learning to calm down, or how they are able to stay calm."
I get very nervous and anxious/scared before sex.,"I first wonder what your anxiety or fear connects to. I don't know whether it is about sex itself or about ideas of worthiness or feeling desirable.There is also a difference between having self-doubt about the actual physicality of having sex (performance-related) or having doubts about whether you want to have sex with a particular person.Having sex can lead to feelings of great vulnerability. If your partner is someone you trust, consider discussing what it is that comes up for you around the issue of sex. This is the certain things that your partner would be willing to do that and the ease your discomfort, like staying with you for some time before and after sexual interactions.Another idea to consider is spending time with your partner and using nonsexual touch for each other (perhaps first you to him and then him to you) and communicating very clearly about what you like and do not like. Some people like to be spoken to during physical touch and other people do not. All of this can be part of your discussions. When you feel comfortable with that, you could move into sexual touch in this manner and actually look at what you do and do not like. You may also consider discussing things that are totally off-limits for you all the time and things for which you would like warning or awareness before they happen. There are really a number of different ways to work on becoming more comfortable if you trust your partner and if your concern is about sex itself.If this feels pretty structured, it is initially. Generally, the idea is to learn more about each other and yourselves and then the process becomes much more natural.If the concern relates more to self-esteem related sex, consider asking your partner to list several things that he or she likes about you. Even if you don't necessarily see yourself in the same light, consider that this is how your partner sees you, so these are some of the things that make you attractive to them (perhaps both in sexual ways and in a wider discussion of the relationship).If this is difficult for you to sort out on your own, consider seeing a therapist with experience working with couples or relationships.","Hi [Your name], it's understandable that you want to get over this fear; it is something to work with and be worked through.   As well as anxiety, are there any other feelings that come up before you are feeling comfortable with your body? Sometimes these feelings are also associated with other anxieties and fears.   You could explore the other parts of your life to understand them better and how that impacts your sexual being.  This could be the love of your partner, the relationships you have with friends, and so on.   I wish you the best."
"My husband told me last year he never loved me and should have never married me. He's been talking about divorce, but he hasn't filed. Now he has a girlfriend and he abandoned me and his kids. He has no financial help, and he has been out of the home for four months. He became very angry and mean. He says it's all my fault, and that we're not compatible.",It's hard to say that it is a midlife crisis stage..  could be... but so much more seems to be going on or have been going on to say with confidence that it is not much more.,"It sounds like all of the work you've been doing is a pretty huge amount of work, and is really likely to be of no use in your case. If you have a partner who is threatening to end the relationship for a reason, it is wise for you to look at your legal options. Some countries have more lenient rules in this respect than others, and you may have the chance to get money back if you agree to go through divorce. It will also be beneficial to see a lawyer, who can advise you on what is best in your area."
I easily recognize this but have no control over it and need suggestions for managing my anger.,"I suggest that you work on emotional awareness. Emotional awareness basically means knowing what you are feeling and why.Emotional awareness also means that you can identify the link between the way you are feeling and your actions. In other words knowing that your feelings dictate what you do.Often feelings of hurt or insecurity can come out as anger if we cannot properly identify and express the feelings.Being emotionally aware also means that you are able to express your feelings to others. Being unable to do so leads to feelings of frustration and being misunderstood.Many people for many different reasons are not in touch with their emotions. For example, men traditionally have been brought up taught to not express sadness or weakness. Therefore, many men learned to turn feelings of sadness, insecurities, or fears into anger and express these feelings as anger. Being taught not to feel a certain emotion does not make that emotion disappear. Instead it makes us learn how to express it in other, incorrect, ways. If a man never learns to say “I am sad” or “that really hurt my feelings” and instead lashes out in anger, then the response they get from those around them will be to the anger and not a response to the underlying true feeling, which will leave the man feeling alone and misunderstood.You can control yourself and not explode. Walk away, remove yourself from the situation, do whatever you have to do to not lash out. Instead of reacting the way you normally would, go somewhere by yourself and think about what just happened and try to understand why such a “simple” thing upset you. What is the real feeling driving these outbursts? Maybe you can begin to recognize an underlying pattern. It might help to keep an anger journal. Write down everything that gets you upset. That might help you see a pattern and pinpoint what may be setting you off. Talking with a therapist about this would be beneficial in helping pinpoint the underlying cause of the outbursts you are experience.","I'm happy to help you think about managing your anger. If you find yourself reacting negatively and in ways that seem out of your control, which may include verbal abuse or aggressive behaviors, it is also important to seek help from a therapist to get a proper diagnosis and to work through the root causes. There are other ways to feel angry, some people do not have control over their anger, as others do."
"Two years ago, I was separated from the military into my contract for medical issues. It has emotionally destroyed me. I now basically hate myself. It's embarrassing to be separated from the one place who takes anyone. My family has been in the armed forces, and it has always been my dream. I can't do this alone anymore, and now my family is even worried.","It sounds like being separated from the armed forces is a major loss for you. It takes some time to work through the emotions related to this and it often takes longer if you are trying to work through it without a lot of support.Is there a task that you were doing during your military service that can in some way transfer into civilian life? I don't know what else your life involves, whether you have close friends or a romantic partner, a career, activities that you like to do, and many other things. You may be able to use some of the things that you still have today as a way to start moving forward in a different direction.Your military service will always be a part of you. Thank you for your service.","This sounds like a great place to find emotional support from the military and family. Being separated from the military is a very difficult experience.  My first instinct would be to ask the user what their family, and/or the military knows or thinks about the user's situation and feelings.   I also would mention the importance of family support, from friends or support groups, as well as those within the military family unit. I would recommend that they find the support they need by either being able to use the medical resources offered by the military, or by reaching out to professional counselors in a way that is best suited for them."
All we do is argue. We never agree on anything.,"Simply, Yes!Just because you argue, does not mean your marriage is not worth it. Couples disagree. They are different people from different worlds with different likes and dislikes. Trying to mesh these different worlds is tough, but does not mean you don’t need to not be married.There are reasons why couples don’t get along. Finding out why you cannot compromise and working towards similar goals can help. Talking about what you really want out of the marriage and relationship may show y’all how much your relationship goals are similar. Then you can build upon that.Learning communication skills, listening skills and ways to improve your ability to express self without anger can help.","The question is simply about the nature of relationships in our culture, not about you being wrong to like your partner. Whether a couple agrees on everything is not your responsibility.  For most people, the most important thing is that you have a relationship that you enjoy.  If there are challenges, then you might need to talk about them. If you're both willing to work on it, then that will only make things better.  Whether you are still in love with your partner depends on whether you have found a relationship that has become more love than attraction.   Most relationships do not last forever.  If you do not like you're partner, then that is something that you need to address, whether you are with the person you're in love with or not.  Your love and interest in each other is more important than anything else, so you can address them.  It can be good for your individual relationship as well as your relationship with your partner to have some time apart, and then when you're both ready you can get back together.  If you're not ready or aren't still interested in your partner, then you must consider your own needs."
"I started dating a guy I met online. He told me that he registered sex offender but he didn't do anything. He took a plea to always register as sex offender and he did two years. That was more than two decades ago. Nothing on his record since. I always believe the past should be left in past. But my roommates, their family and my son are unforgiving. Should I forgive this man that I'm falling in love with or should I dump him? If I stay with him I will never see my family and granddaughter again.","Thank you for your question. Trust is a huge thing in relationships and when that is broken, or perceived as being broken, it takes a long time to repair. From what you shared, it sounds like your boyfriend took steps to correct the situation and has shown to be trustworthy since. Unfortunately, no matter how much we apologize for something we did or for something others perceive we did, there will always be those with hardened hearts and will not forgive. If you feel confident in your relationship, then trust your inner wisdom. We cannot control others but only ourselves. Respect your families wishes to remain in unforgiveness while at the same time, ask them to respect your wish to believe in him and be in this relationship. Good luck to you.","I’m so sorry your roommates and your family want to see you go. I want to say that these were not your decision to make. You made a decision that, while maybe not the best one, was one that you made anyway and had to live with.  Sex offender registrations are often illegal and have serious ramifications. Your parents are good people. I hope your sister in law could be a friend of hers. Hopefully she knows the details and could give me advice.  It's up to you to make the decision about whether you forgive and whether you'll find any chance for change, or you decide to move on. I wish you all the best."
"I have three children: a biological daughter, a stepdaughter, and a stepson. I found out my stepdaughter overdosed today. My daughter blames me. I told her to stay out of it. I'm scared of all three kids now. They all blame me for their choices they made. All three have drug addictions. I had a stroke in 2013 so I need to depend on people from now on.","Blaming others is one of our greatest coping mechanisms.  It is not just for addiction, and often we blame the ones closest to us.  You can not stop them from blaming you, you can stop yourself for taking on the burden.  We are all in charge of the choices we make.  No one makes us do something other than our self.  We choose how we internalize and react to situations.  I would find a good therapist who understands family dynamics and addiction to help you cope with your current environment and help you move forward.","My heart is aching for you and knowing you have three children. You have to get out of the house; it's your chance to protect your self from this and get back to some peace. I will never forget your daughter’s grief and how many other adults have felt the loss of a child. You can help your daughter understand that you love her. You can teach her that it is not possible to please and love the same child at the same time. Not every adult is a therapist, and you don't need to be one. Do not tell them to stop blaming you. That is not going to work. I will always be here to hold your hand through this. Do not make too many promises, you are not a doctor and you do not have a degree of medical expertise. The truth is you are in the middle of your own life and that's all you can be in charge of right now. I would not be able to do this for anyone else. But please know that you can't please everyone. I wish you all the best. I can't understand what you went through or why it happened to you and/or your family members. I feel so sorry for you and for those who must deal with this now."
"My daughter didn't see her biological father for the last three years. She doesn’t want to see him because she remember really bad things from him such as domestic violence and child abuse. The visitation is with supervision, but she refuses to see him. Is it better to take my daughter to the therapist and try to see him after the therapy?","Hi Dillon,I'm from Canada, so I don't know the laws in your state. It depends on that a good deal, perhaps. In my opinion, a child should never be forced into a situation where they feel unsafe, even if it is ""supervised"". If the child is old enough to make a strong statement about not wanting to see a parent, then this should be honoured. Unfortunately, the laws don't always uphold a parent's right to do what is best for their child. I recommend you see a lawyer, who will advise you about how to proceed without putting yourself at risk of breaching custody agreements.If you feel your daughter can benefit from therapy, that is a separate question. Or is she already in therapy? A family therapist will typically meet with you alone first, in order to determine if therapy is a wise move for your child. It isn't always appropriate.","First the support he provides to both you and your daughter. As a parent in this situation, she has been given the support to allow both you and your daughter the space to grow together and to have their own relationship. You already have her in your care. It seems like a good idea to talk with both the therapist and your daughter and work together on what the best way to proceed looks like for both of you."
"I've been hospitalized twice. Once was last month for psychiatric help. I'm on medicine, but I'm struggling with fighting the negative thoughts, irrational fears, and loneliness. The people around me aren't helping much.","If you are someone who usually has a job, pays or contributes to household bills, and generally manages your own daily life, then here are some suggestions.Start with small changes in your life so that you will feel successful in developing little areas of personal happiness.Since the people whom you currently are in your life ""aren't helping much"", consider branching out your life so that you are with those with whom you do feel help you.Follow your natural interests.  If you like reading, look online for a local book club.   If you like watching birds, look up a bird watching group.Social isolation increases the intensity of negative feelings.Also, the way healthcare is set up in the US, psychiatrists spend 15 minutes asking a person questions and then giving them a pill script.    There is almost no human interest in the person.If you'd like feeling better as a person, then find people.   Relying only on our mental health system will keep you feeling low and unsteady.If your life is a little more sheltered and you are in a group home setting or your basic needs are taken care of by someone or some organization, then similar advice is still valid.Find and participate in whatever human settings which appeal to you and are available on a somewhat regular basis.","You are being held hostage by your own mind.  You have a deep desire to seek help.  You're already in treatment.  Now, the struggle is to get help *out* of this place that only you can control. It would be a little helpful to work with a therapist who is able to help guide you to a better mental space. I am not a therapist, but I know the signs.  It will be very interesting to discuss your situation with a human being and see if we can work through it together. If you were to seek out a therapist you could learn about the most common way people have a hard time getting help.  They might be so worried about what others think, they may be afraid to do so. So, you may want to seek out a therapist who is focused on helping people with anxiety and/or depression. This therapist would probably help you determine what is in your mind to keep you trapped.  I strongly suggest you discuss your concerns with a mental health professional.  They are qualified in this area and can help guide you toward a healing pathway."
I need to speak to someone about sexual addiction and binge eating immediately.,"There is an organization dedicated to helping individuals find affordable counseling.  It is called Open Path Collective.  There is a one time membership fee of $49 and it lasts for your lifetime.  You then have access to local counselors/therapists who will see you for an extremely reduced rate, anywhere from $30 - $60.   https://openpathcollective.org/","I would not be able to understand what sexual addiction and binge eating is or what would be a good place to start talking with somebody about this. I would recommend you see a therapist who specializes in treatment of these issues, someone who can be helpful in both the treatment of Sexual Addiction and the issues of binge eating."
"I've been in a relationship for almost a year, and I absolutely trust my boyfriend. He treats me nice, checks on me, and tells me sweet things. However, when it comes to making life decisions, I feel he is very immature. I try to talk things out so we can compromise or make sound decisions together, but he lacks any ideas and prefers to just go with anything to avoid fighting. As far as dates, if I don't say anything, plan it, or have money to chip in, we will not go. I feel like I put in a lot of work supporting and sometimes spoiling, and all I get is a loyal man who will not cheat and say sweet things on occasion.","Well, then your decision is whether you want to stay in this type of relationship or not.One point to keep in mind is this.Just because he's not telling you his opinions doesn't mean he doesn't have any opinions.In the long run t is always easier to talk with someone about their differences from our point of view than to be someone who doesn't tell you what is in their mind.Short term it seems easy to have someone agreeable.Long term someone who doesn't tell you their thoughts and who disagrees with you, may potentially go about their true wishes in hidden ways.","Hi, what is this question?"
"I was raped by multiple men, and now I can't stand the sight of myself. I wear lingerie to get my self excited enough to have sex with my wife.","I am very sorry to hear about your rapes.  Traumatic events, such as rape, can have some lasting effects.  Issues with sex drive are one of these effects.  Therapy can help to decrease the impact that traumatic events have upon our lives as we process through some of our experiences.   EMDR can be a particularly effective modality of treatment to address this issues.  I would also encourage you to have an honest conversation with your wife about this concern.  Sometimes it is helpful to have that conversation with a therapist so that the therapist can help educate  your wife in regards to effects of trauma.  This may help her understand that your feelings are more about the trauma and less about her as a person.  Best of luck to you!","Hi! I'm glad you are feeling excited to have sex with your wife. I'm sure she's loving the results of that and she's really supportive.  If you have questions to help you feel better or calm down, I'm here to answer them! I'm curious to hear more about your feelings and thoughts."
"I'm in love with my own gender, and my parents are against that. I don't know how to tell them because I'm afraid they'll not want me anymore.","Hello, and thank you for your question. This is one of those times when you wish you could assure someone that everything will go perfectly, but unfortunately I can't do that. There is no way of knowing how parents might respond until you tell them. The truth is that people have come out to their parents in many different ways. Some have told their parents directly, some drop hints, some have had others tell their parents, etc. The only ""right"" way to come out is the one that you choose. The one that feels right to you. That is the best way. Some people decide not to come out, and some wait for a very long time. Both of these things are okay. Coming out is deeply personal, and there can be real consequences to someone's emotional health and safety if they tell the wrong person. That is why it should only be done when you are ready. When you feel that you have the emotional and personal support that you need to take the risk. Sometimes people can feel pressured to come out, but I encourage you to do it in your own time. The truth is, there is a spectrum of how people's parents react to this kind of news. On one end, you may have the parents who shut a person out and are abusive, and on the opposite side you may have parents that are totally okay with it and throw you a ""Coming Out"" party. Most parents are going to fall somewhere in the middle. It is important to remember that their feelings may change over time. Many parents struggle at first, but they love their kids and get better with it over time. If you decide to tell them, consider taking someone along to support you. Plan ahead on what you want to say. It can be an emotional time, so do what you need to do to take care of yourself. If you need to, leave. You don't have to stay anywhere where someone is being cruel to you. I wish you well, and good luck.Robin J. Landwehr, DBH, LPC, NCC","A lot of people don't know how to handle love for their own gender. It is often a difficult situation with a lot of complex emotions. You feel the emotion, you love the person, but also have a fear of what your parents will think. If your parents don't feel or support you you won't be in a place that you could make a happy and healthy life for yourself. If your parents are against you, maybe you could ask them what they have been missing to get them to feel more accepted in your life. It is usually not about what you are ""supposed"" to be, but rather how you make a relationship work."
"I have been diagnosed with ADHD and experienced manic depression episodes. I have problems with anger management. Apparently, I also have an ODD, bipolar and split personality. How can I be truly happy?","The ADHD and manic depressive episodes are terms other people told you that you have.You don't have to accept these words to describe who you are.A lot of mental health in our country is about telling people what's wrong with them and giving pills for these so called conditions, instead of helping a person know more about themselves in order to make good decisions.You can be happy because nothing from the outside, such as the names people have used to tell you who you are, can interfere with your own wish to be happy.Others can slow you down because of the self-doubt and hurt feelings.  No one can take happiness from you, only they can make it harder to find and hold onto.Anger management only works temporarily because it is a surface approach.Think of the reason you are angry.  This will be better to know so you will be able to address it.Then you will not have anger to manage.","Since you're not sure if it is a diagnosis or no diagnosis, it is hard to say whether you are simply experiencing the symptoms of others or if these symptoms are more intense than others. It would be helpful to know your symptoms more for you to know if you are experiencing or not. At this time, I would suggest you reach out to a professional and go into the details with them as they will give you the best answer as it is possible, if there is no diagnosis to be discovered, that your symptoms have just simply become more and more intense in an unmanaged way. If they can't help you the only way is to go see another professional."
"I have a really bad temper. I get mad very easily then stay like that the whole day. I don't mean to be that way, but I can't help it.","A lot of times the anger someone expresses is from feeling a deep level hurt within themselves.   A surface situation, like, a store told you they'd have delivery of a certain item by Tuesday, and when that particular Tuesday comes, the store doesn't have what they told you they would, and you are furious.The fury may have more with many times before in your life, having been deeply let down by someone who mattered to your life at the time, who similarly promised something and failed to deliver whatever it.If at the time of feeling let down by someone important in your life, the relationship didn't allow for honest expression of all your emotions, you'd have learned to hold in what you realized would not be tolerated if you expressed it clearly.Without practice of being heard when feeling hurt by someone, eventually the person, possibly you, learned to contain and contain your emotions.It is possible that the anger you feel at a variety of situations lately, are muting hurt feelings that you've understood from relating to meaningful people in your personal history, to not talk about.As a way to find out if you feel other emotions in addition to anger, take some time to reflect on what triggered your anger and whether its possible that hurt emotions which nobody whom you know wants to hear,  are really the underlying source of your upset.I hope you will enjoy some new discoveries about yourself and your emotions!","I hope you don't mind, so I would like to ask about what is causing you to anger. Because I don't know your personal situation, you would have to spend a lot of time considering your feelings and why you have that anger. For someone with depression, anger is not an unusual feeling. If you don't know how to take care of yourself, try to find ways to be calm and relaxed. When you get angry, it is important to calm down and take a few deep breaths before responding.  I am sure you can find more ways to help you become more calm."
I'm constantly in a bad mood and I have no energy. Is that depression?,"Depression has many different signs and symptoms and looks different for every person.  Often times people think depression is more about feeling ""sad,"" but depression can, in fact, express itself through irritability (or bad mood as you say) and lack of energy.  According to the DSM-V (Diagnostic and Statistical Manual of Mental Disorders), depression includes the following symptoms:-Depressed mood-Irritable mood-Decreased interest or pleasure in activities you usually participate in or enjoy-Significant weight change or change in appetite-Change in sleep (insomnia or hypersomnia)-Psychomotor aggitation or retardation-Fatigue or loss in energy -Feelings of worthlessness or excessive guilt-Diminished ability to concentrate or indecisiveness-Thoughts of suicide or plan The great news is that there are many ways to improve depressive symptoms.  If you are up for it, perhaps the best place to start is by seeing a physician or a therapist who can help determine how severe the depression is and can suggest methods of addressing the depression that fit your lifestyle, values, and capabilities.  Good luck!","That's a really important question to ask. Sometimes mood problems are related to depression. Depression can make you feel tired, hopeless, sad, restless, and has difficulty concentrating. Depression can be caused by many things, which includes genetics, family history, and other factors. However, if you have been having sadness and depression for at least two weeks, and you're missing most social events, and this has not been the case for long, depression is likely to be causing you a lot of pain. Depression is a treatable condition. It doesn't mean there's something wrong with you; it means the underlying issue doesn't need to be addressed. Some common treatment includes therapy and a medication.  If you're considering either of these treatments, it would be best to consult a mental health provider for an assessment."
"I feel like every time I do something someone asks me to, I never fully meet what they want. I feel that when I finish it, they always think that they should have picked someone else to do it. I feel like they just want nothing to do with me.","It sounds like you have the perception that people are frequently disappointed in you, wish you were different or someone else, and ultimately reject you. One question I would have for you is what is your evidence that people feel this way? Is there anything in people's words or behaviors that gives you this impression? If your not sure, it may be useful for you to try to notice what people say and do in response to you, even though you perceive these attitudes within them. Additionally, working with a competent therapist may be a great way to get an answer to your question as well as developing ways to move forward with that answer and gain a sense of self-esteem and security in your relationships.One possibility that comes to mind, of which there may be more, is that as we grow up, we often develop relational templates, or sets of expectations about how people are and will relate to us, which influence our experiences and behavior in relationships. Sometimes the templates that we develop to stay connected growing up are not particularly adaptive for adult life and can hamper our self-esteem and capacity for comfortable intimacy as an adult. You ask a great question here, and one that can be very hard to see through, given the difficulty of feeling that people think of you in this way, and I hope that you will stay curious about this and consider working with a therapist who is trained to help you discover the answer.","Hello. When you describe yourself as wanting less, that suggests that you can see yourself as the main event, so that when someone is asking you to do something, you see yourself as the main event. I’d suggest that the most important step you can take is to make sure you have clear intentions. Do your intentions come from an inner source that you can tell yourself, or do they come from the desires of those around you?When you have a strong inner purpose, that will motivate you in the direction you want to go."
