question,answer,llm_prediction
"My friend’s husband is bipolar and refuses to take medication for it. He has taken the wheels off her vehicle before to prevent her from leaving. He has held her a prisoner in her home. He has choked her, hit her, etc. She has almost divorced him a couple of times but always makes up with him, thinking that he is going to change. She and I went to a wedding out of town in September of 2014, and ever since she has been back, he is convinced that she cheated on him while we were gone. Now he is saying that I have also cheated on my boyfriend and has come to my house and told my boyfriend this.","I’m glad that you  are seeking help and that you are supporting your friend. I’m sure this is all overwhelming and frustrating for you. The biggest thing you can do for your friend is to be supportive as you are already doing. Unfortunately there isn’t much you can do for her outside of that because it is up to her husband to change and up to your friend if she wants to leave. There are things you can do to support more: it might be helpful for her to have some information on a domestic violence non profit in her area because they can assist her in many areas if she wants to leave. They can also provide you with support while you go through this with her. The nonprofit can also safety plan with her and it might be helpful for you to do it with her if you want to. Another thing you can do is support her in decision to stay with her husband or not despite what she decides. Many victims decide to stay with thier abusive partner for many reasons. It is important to support her decisions, even if you don’t agree with them, because she may have very little decision making in her relationship. I would also encourage you to make sure you are taking care of yourself while you support her so you are not becoming too overwhelmed. Here is some info that might be helpful to you. https://abuseintervention.org/sandbox77/wp-content/uploads/2012/03/How-to-Help-a-Loved-One.pdf","Hi, it sounds like your friend is going through a really difficult time in her life, which may be more difficult for you to deal with than others. This is difficult to say to you, but it sounds like your friend may have been very hurt in the past. Maybe you and your friend have something in common?You may both have had a difficult experience in the past.You may both have been put into a difficult relationship and never really moved on.I know that you would love to give your friend as much of your support as you can give her.This sounds like a lot of hard work for you, and you should not take care of yourself if you have trouble dealing with the situation.And so you are asking for a friend to not do this?I don't think so!You are right to ask her to stop doing this.You did give her help and advice.You did your best, and there is nothing wrong with that.I suggest that we both put our relationship to the side and come back to work on your situation as a team.I hope that this is easy for you! Your friendship could still be strong after all this is over.If that's the case, you probably shouldn't ignore your friend, but you might want to work with her to try to solve the problem instead of being angry with her for doing this.I hope that you and your friend can move past this, and get back to your friendship.You do not have to handle this on your own."
"My ex-girlfriend says she's bored and wants to experience life single. I treated her really badly and caused meaningless fights when she didn't do anything, I feel remorseful, and I'm willing to do whatever it takes to get her back. She's unhappy. When I called her, she was crying and said she will text me when she's ready.","Were you happy with the ways she satisfied you?A relationship is happiest if each partner concentrates on the happiness of the other.Strange for someone who was treated badly to describe themselves as bored, rather than say they feel hurt.Is it possible you are being self-critical about your behaviors toward your ex girlfriend? Either she is unaware of her feelings or not being fully truthful with you about her feeling badly treated.Since she's putting up a barrier to communicating with you, better for you to respect this than contact her by phone again.Consider in a few weeks, so each of you has time to think over your happiness with the other person, to write her an email which states your interest to re-open the relationship.Who knows, you may even decide by the end of a few weeks, that you're fine without this particular relationship.Depending on her response to your email, you'll know whether and how much chance there is for the relationship to clear up the problems of the past and to continue.","Well... If she's not ready, then you need to know why. If she has feelings she has about it, why don't you talk to her? Because maybe she's busy, or maybe she wants your attention. You have to communicate what you feel you need to know, then she gets the opportunity to tell you what she needs. Not telling her right now can be harmful in the long term.  You don't have to know how she is to see it, it might be better if you're not. It does not mean that you're not taking care of her, or that you're not taking care of yourself! I know a man who gets jealous and angry when he calls a woman back and responds saying ""I am not interested"" because if he is upset he may go on about the reasons for this in detail and his feelings that he has been hurt. There are many things that can make a woman want to be single, but there aren't many reasons why she'll be single and happy.  It is not uncommon for women to wish for love to find them.  It may be a very good sign.  Just remember this is going to take time for you to work on yourself and you may not see immediate results.  This is no problem!"
"When I get frustrated or upset, it becomes extremely difficult to keep my voice down. I also instantly cry and tend to have anxiety attacks. What can I do to try and control it?","I'm going to reframe this and you can decide if this is helpful!What I'm reading based on what you gave is that you are actually doing your best to manage intense feelings of internal dysregulation.  Anger is something that is generally a protective emotion that quickly arises to keep us safe in some way, whether or not the situation is truly a threat.  The part of our brain that perceives this is not controllable to us, so we don't get to decide what emotion(s) we respond with.It does also sound like you are experiencing some significant anxiety, maybe even underlying the anger?  Without knowing the context, it's hard to say what would help on an individual level but working through those triggers and what is really influencing them deep down could be beneficial.  There's many different ways to do that in therapy if you so choose that as your path.If you do decide to see a therapist, most will tell you that the goal is not necessarily to control your anxiety or anger.  Sometimes there's a strong set of beliefs that, when activated, are catalysts to strong emotions that influence behavior.  Trying to control an emotion on its own is usually unsuccessful for people because it leaves out all the other powerful elements at play.  Emotions are information and the brain sends that information out because it believes we need it at that time.  Therapists can help unravel that with you in whatever way you need, whether that's with somatic work, work at the level of belief (or schemas), or otherwise---hitting it at these deeper layers can unpair and/or decrease emotional responses.  It all takes work and time, so don't get down on yourself if the process is complicated or slower than you expected or hoped for.What we know though is that the brain is very capable of change (even if it's painful).   Hope this gives you a helpful place to start from!","It sounds like the stress and anxiety can be very intense and difficult to get out of. If your goal is to be grounded, it might be best to learn about mindfulness techniques that have been proven to calm people down?  Have a nice glass of water and give yourself some time to try one, and see if you can find a balance in what you do or feel for the next 20 minutes. If this is not very helpful, perhaps it is difficult for you to be mindful for this long period of time. You might try meditation techniques that are very simple and easy for beginners, like body scans or simply focusing on your breath for a few minutes at a time and gently bring your attention back as you notice your mind wandering. Or you could try looking for ways to move and exercise too. If you could incorporate these into your daily routine, you might find that you find a way to get some helpful balance to what you're feeling.  And perhaps you could also work with a mindfulness class that could introduce you to a new perspective. You might also be interested in learning more about what type of anxiety, how severe it is, and how to tackle this in a structured manner? Are you able to talk to a professional about this, and would like to talk to one?"
"I have been dating my boyfriend for eight years. We met in college off away from home and things went from good to bad when I met his family who treats him like he is their man. They expect him to take them on dates like to the movies and out to eat when they come around, and he thinks it's okay.","Well, then you learned something new about your boyfriend!Are you fine with having a different opinion than him and staying together.Think over how major a problem this is to you and if it is reason enough to leave the relationship.There are always plenty of areas of disagreement between partners in a relationship.The key to being happy is to know which ones you can accept and which ones are beyond your tolerance with which to live.Also, an early step would be to directly tell your boyfriend your opinion.   He may be willing to change his ways to satisfy you.","Congratulations on the long-term relationship!  I am very glad you have been with him for so long and that you have been with each other for a long time.  That is a very important moment in life where some people have time to develop a very strong friendship.  That may be the situation that you had and continue to have with your boyfriend for long enough for a very deep, personal friendship to evolve into something bigger.  If you have a friend, it can be difficult to know whether you have a close bond, and whether you want to work on strengthening a friendship that extends beyond this...  I am sure you're finding out with time and not just finding out what's going on.  You have the power to decide what you want to work on whether or not you want to work on the relationship.  It is your choice.  I am sure he is a very good and loving person who wants to be happy and with you.  I hope this situation helps you to move past this conflict so that you two are happy together."
"For my whole life, I’ve been very unconfident, insecure, and self-questioning. I'm super quiet because I'm scared of what people will think of me. I avoid all social situations as it causes me great anxiety. It is how both of my parents have always been, and I feel like I'm doomed to that life also. It makes it super hard for me at work as the other employees try to use me and walk all over me because I’m too nice. It causes me depression and brings me down. I’m in my early twenties, and I really need to create a better life for myself. I've been like this for so long, so how do I change?","One of the greatest ways that we can promote ourselves s by learning how to assert ourselves.  Despite what most people think of when they hear the word assertive, assertive communication is one of the best ways to manage interpersonal conflict as well as maintain personal boundaries.  Once we become comfortable with acknowledging our boundaries, there is usually a follow-up whereby we realize that we have the right to those boundaries.  In effect, assertiveness communication becomes it's own self-motivating force in managing positive self-esteem. You may want to invest in a workbook that can help you to develop these skills on your own, or work directly with a therapist to develop them in a safe situation.   One of the Workbooks that I have found to be very helpful is, ""The Assertiveness Workbook: How to Express your Ideas and Stand Up for Yourself at Work and in Relationships"" by Randy J Paterson.","This sounds like such a long time of working on yourself, so what did you do with all that time in between? This sounds like you did a lot of introspection and did a lot of work with yourself. I can see that your parent's way of life has created a cycle of self doubt and self shame. It sounds like you have already created a new way of dealing with your shame. It is not a bad way of life to be good to yourself or feel secure. In your childhood, you likely heard lots of critical comments about yourself. I can imagine that you learned that you were not good enough, as those are things we often expect of ourselves.  If you believe you are inherently not good enough, there will always be one person that comes along and judges you (even unknowingly, in a moment).  In order to change this, you need to stop blaming your parents and other people.  They are not necessarily the cause of your feelings and will not stop the problem. You have to give yourself permission to judge people for negative comments and be nice to yourself and others, no matter what.  If that is more hard than you think, we can also find ways to make you feel like someone who is not bad enough, who is still there for you and who cares.  You are still alive and can get you to your goal.  It sounds as though you have been going through some tough times, and that this is where that will help you realize that you are capable of doing anything that you put your mind into.  The difficult part is to trust that you are capable of more than you imagine.  The first step is to know you. It is good to know that you are capable of doing it, this means knowing you, feeling good about you and being able to do what you want.  It's very common, by the way, to have bad body image and/or the feeling that you are not good enough so they are afraid of you! That is a big part of being insecure and self-doubting. You have a long way to go. It sounds like you have been in a tough situation with you and people around you and the emotional damage that your childhood caused has been enough to push you along here, and if you're feeling that way now, and there is no change coming from this, then I advise you to work on yourself so that you feel better about yourself and"
"My depression has been reoccurring for a long time. It all started when I was being bullied in high school. In ninth grade, my principal told me I needed to stay home for a couple days to protect myself while she spoke to my classmates. I needed professional help for my stress because I was having crying spells from the stress of going to school and confronting my classmates. After that, I was fine for a couple of years. I entered my first year of college in a really tough program with high demands of expected work. I believe my depression re-booted from there with the stress. I began to cut myself because a friend of mine at the time told me how she used to do the same and it used to feel good for her. Obviously, that wasn't the right choice. I regret ever doing that, seeing as even though I'm not self-harming anymore, I always look back at that time whenever I feel very stressed. I have a big problem with handling problems in life. Whenever a problem arises, I get stressed and I feel hopeless, as if it's not going to get better. I get way too stressed from my problems, which leads to overreacting a lot (especially when talking to others), which then leads to depression. I have a hard time coping with stress because I know that if I could handle it easily then I wouldn't be sad all the time, and I would say and do the right thing instead of overreacting to my loved ones.","I couldn't help but notice that you did not specify your age, so I am unable to set the total chronological order and length that you have suffered in this way, but I want to start by commending you on seeking out additional coping techniques on your own.  Unfortunately, it sounds like you were offered some that were more dangerous than helpful, but be proud that you were able to curb those before they caused too much harm. From what you have written, stress has always been a difficult thing for you to manage.  Often, when I am working with those who offer the same concern, there is a degree of people pleasing that comes with that stress.  When we are trying to make others happy, especially when we are unable to distinguish the proper ""rules for success"", it can make even the simplest of tasks overwhelming. Stress management is just that, management; of our own anxieties about the needs of others, about our skills and the ability to complete a task and having multiple requests at any given time. Each of these aspects requires a separate sets of ""tools"" to manage them accordingly. For example, assertiveness communication training could aid in communicating with your colleagues to manage their expectations of your deadlines and abilities, but it will not assist you with managing your own anxieties. Try to separate the different areas of the problem, in order to help yourself to find a solution and work on them in their own time. Perhaps keeping a journal will help you to better understand why you are so easily overwhelmed by stress and help you track some of your less-helpful responses to stress. For example, does a certain person's style of communication always make you feel undervalued and therefore push you to finish their requests first? Is there a certain time of the day where you start to fall off in productivity?  Is that the time fo the day where you also tend to pile up your requirements?Try to ask yourself some of these harder questions and see where they lead you.","Depression is a serious disorder that includes various symptoms like sadness, fatigue, and loss of interest in things you once enjoyed. You also are experiencing symptoms like that because they are not associated with a disorder and are just a normal part of life. There are many ways that depression symptoms are different, but in the end the things that you experience have to do with the mood of your brain.  This does not mean you need to be over a therapist. It means that your depression has a lot of issues that may need treatment with help in getting it on track.  Talk to your doctor about how to help you feel like you have some help. I hope you feel better soon."
"Or how to send him somewhere that can help him, something like The Baker Act.","More information would be needed for me to accurately answer this question, such as your age, whether you live with your dad or not, and what other family members live in the household. Something like this, alcoholism, is a whole family disease. In other words, family members often unknowingly contribute to the alcoholism and enable the alcoholic to continue the destructive behavior.First of all, you can’t make your dad do anything, and constantly nagging him or begging him to stop is just going to make him defensive and make this worse. Nobody can change another person. What you can do is change how you react to him and the things that you and other family members do for him. Research codependency. There’s a great book called Codependent No More. There are a lot of articles on the internet that you can read. In short, you have to stop enabling him. Like I said, you cannot control him, but you can control yourself. This means do not buy his alcohol. Do not make it easy for him to get. Don’t loan him the car keys or pay any household bills for him. Don’t call in sick to work for him or make excuses for him in any way. Do not bail him out of jail when he gets arrested. He needs to be responsible for himself. This may mean losing his job or losing his driver’s license. This may mean that he loses his family if he doesn’t stop. What you and your family can do is set boundaries about what you will put up with. It is his choice to drink, but it is your choice to put up with the behaviors of his drinking. A lot of people go into rehab because their spouse said if they don’t then they are getting a divorce.If you are an adult and you don’t live with your dad, then the best thing you can do for him is STOP doing things for him. If you are a child who lives at home with him, then this could be a case for child protective services. In my state this is called DHS. A report is made to this organization for child abuse or neglect. Substance abuse in the home qualifies. Of course, alcohol is legal and when consumed in moderation, there is no problems. The problem will be the result of his alcohol consumption. Does he drive with children in the car while intoxicated? Is he left to care for minors while in an intoxicated state? Are there any domestic violence issues due to his drinking? This could be a reason for the authorities to step in. You can look for a local meeting for family members of alcoholics. They are similar to the AA meetings that an alcoholic should go to, but are for the family members. They can help you.","The question's tone is not one that would invite therapy. The question's tone is one that invites sympathy, while needing to go to a hospital for treatment is a very different situation. The question suggests that the person wants someone to help, and is hoping to help himself too. It also suggests they can't do this for themselves (because they're feeling suicidal.)"
I believe it is wrong for men to look at inappropriate content. The father of my child has agreed to respect my beliefs. His co-worker sent him an inappropriate video. He got mad because he does not think he should tell his friend to not send him things like that.,"It sounds like you are wanting to protect your child from degrading images and that is one of the important parts of the job of a parent. Although it is challenging to supply an answer without knowing the full situation, it might be helpful to have a more broad discussion about what you both think about the influences and images that your child is exposed to and what you think your role is in protecting your child. This situation is one about beliefs and values and could well be an example you can use for exploring your parenting roles in protecting your child.",I wish you all the best in your future.
"I'm a teenager. I get random spurts of anger, like complete, pure rage. I figured it was hormones, but others notice it too. I get self-destructive. I used to cut but stopped. Now when I get mad, I bite my arms and fingers, pull my hair, scratch my face, or punch my thighs. Basically, I do things I can hide instead of breaking anything in my room and having to explain it to my mom. I don't live in a bad household. I have a great family, a great relationship with my boyfriend, and a good job. I have no idea what this is and I don't know how to control it. It's over any little thing. Tonight, it was because I couldn't get my earrings out. This happens maybe two to three times on a good week, and it's always over stupid, petty things.","Hi. I'm glad you wrote. In general, when a small thing bothers us (and this happens to all of us), it's because the small thing triggers an emotion in us that we have felt ""too much"" or ""too intensely"" in the past, and we don't know how to manage that emotion effectively...we just want to avoid it as quickly as possible. Cognitive Behavioural Therapy with a qualified therapist can help you to understand what is being triggered in you and learn how to manage emotions productively. You say that your behaviours are self destructive, and I agree. It sounds like you have developed a habit of channelling your distress towards self-harm, and this is a separate and potentially more serious problem. This is a choice you make that points to shame being an issue for you. Again, a good therapist can help you learn what's behind your shame and self-harm. Your feelings are normal, and you can learn more healthy ways to deal with them with qualified help.","It sounds like you're telling me a lot about how you feel about being angry. Your question sounds like you are angry towards your parents, your boyfriend, yourself. Your son asks you if you feel anger is normal or crazy and tells you that you don’t even have any control. That's the most important question to get yourself answered here. It sounds like it might be some depression that is coming to you and affecting your parenting skills. A good way for you to know if that's true is to do a couple of things. Ask your girlfriend if she thinks that you have some kind of impulse control issue and if you are using any of your words to have a fight in the middle of your relationship. If you are, then you should talk to your parents about how they can help. When you're upset, the only way that your mother and father are going to be able to help is by you asking them what they think you're doing wrong. Asking your son questions that get him thinking about how he handles his emotions will help you see if he is overreacting."
I get very nervous and anxious/scared before sex.,"I first wonder what your anxiety or fear connects to. I don't know whether it is about sex itself or about ideas of worthiness or feeling desirable.There is also a difference between having self-doubt about the actual physicality of having sex (performance-related) or having doubts about whether you want to have sex with a particular person.Having sex can lead to feelings of great vulnerability. If your partner is someone you trust, consider discussing what it is that comes up for you around the issue of sex. This is the certain things that your partner would be willing to do that and the ease your discomfort, like staying with you for some time before and after sexual interactions.Another idea to consider is spending time with your partner and using nonsexual touch for each other (perhaps first you to him and then him to you) and communicating very clearly about what you like and do not like. Some people like to be spoken to during physical touch and other people do not. All of this can be part of your discussions. When you feel comfortable with that, you could move into sexual touch in this manner and actually look at what you do and do not like. You may also consider discussing things that are totally off-limits for you all the time and things for which you would like warning or awareness before they happen. There are really a number of different ways to work on becoming more comfortable if you trust your partner and if your concern is about sex itself.If this feels pretty structured, it is initially. Generally, the idea is to learn more about each other and yourselves and then the process becomes much more natural.If the concern relates more to self-esteem related sex, consider asking your partner to list several things that he or she likes about you. Even if you don't necessarily see yourself in the same light, consider that this is how your partner sees you, so these are some of the things that make you attractive to them (perhaps both in sexual ways and in a wider discussion of the relationship).If this is difficult for you to sort out on your own, consider seeing a therapist with experience working with couples or relationships.","It's common for couples to have anxiety and worry about sexual intimacy during different times of the cycle. Some may notice that they both share an anxious tendency to hold back during a sexual encounter. It can also be caused by a number of factors, such as hormonal imbalances, relationship stress, or certain medical conditions. If the anxious feelings before sex were present prior to getting married or starting a new sexual relationship, that is something to discuss with your partner, and perhaps even seek professional guidance such as couples therapy."
"My husband told me last year he never loved me and should have never married me. He's been talking about divorce, but he hasn't filed. Now he has a girlfriend and he abandoned me and his kids. He has no financial help, and he has been out of the home for four months. He became very angry and mean. He says it's all my fault, and that we're not compatible.",It's hard to say that it is a midlife crisis stage..  could be... but so much more seems to be going on or have been going on to say with confidence that it is not much more.,"This sounds like a really complicated situation with some really painful history. His feelings seem to have started with a very strong, and perhaps unrealistic, belief that he never loved you and therefore the marriage was doomed. The fact that he's been married for 4 months doesn't necessarily mean he has to leave, but it does mean you have a little time to work through some of his difficult feelings and work towards making a decision about what's best for you and your children.    Your next step should be to talk to him one-on-one, with a very open mind and no judgment. It sounds like you are both quite upset, and are understandably frustrated with this lack of communication.  If he will work with you and listen to your feelings, he will be an important part of your life.  You have the power to choose how your life is now."
I easily recognize this but have no control over it and need suggestions for managing my anger.,"I suggest that you work on emotional awareness. Emotional awareness basically means knowing what you are feeling and why.Emotional awareness also means that you can identify the link between the way you are feeling and your actions. In other words knowing that your feelings dictate what you do.Often feelings of hurt or insecurity can come out as anger if we cannot properly identify and express the feelings.Being emotionally aware also means that you are able to express your feelings to others. Being unable to do so leads to feelings of frustration and being misunderstood.Many people for many different reasons are not in touch with their emotions. For example, men traditionally have been brought up taught to not express sadness or weakness. Therefore, many men learned to turn feelings of sadness, insecurities, or fears into anger and express these feelings as anger. Being taught not to feel a certain emotion does not make that emotion disappear. Instead it makes us learn how to express it in other, incorrect, ways. If a man never learns to say “I am sad” or “that really hurt my feelings” and instead lashes out in anger, then the response they get from those around them will be to the anger and not a response to the underlying true feeling, which will leave the man feeling alone and misunderstood.You can control yourself and not explode. Walk away, remove yourself from the situation, do whatever you have to do to not lash out. Instead of reacting the way you normally would, go somewhere by yourself and think about what just happened and try to understand why such a “simple” thing upset you. What is the real feeling driving these outbursts? Maybe you can begin to recognize an underlying pattern. It might help to keep an anger journal. Write down everything that gets you upset. That might help you see a pattern and pinpoint what may be setting you off. Talking with a therapist about this would be beneficial in helping pinpoint the underlying cause of the outbursts you are experience.",I wonder if you could try meditating on what triggers your anger?
"Two years ago, I was separated from the military into my contract for medical issues. It has emotionally destroyed me. I now basically hate myself. It's embarrassing to be separated from the one place who takes anyone. My family has been in the armed forces, and it has always been my dream. I can't do this alone anymore, and now my family is even worried.","It sounds like being separated from the armed forces is a major loss for you. It takes some time to work through the emotions related to this and it often takes longer if you are trying to work through it without a lot of support.Is there a task that you were doing during your military service that can in some way transfer into civilian life? I don't know what else your life involves, whether you have close friends or a romantic partner, a career, activities that you like to do, and many other things. You may be able to use some of the things that you still have today as a way to start moving forward in a different direction.Your military service will always be a part of you. Thank you for your service.","A few things are likely causing some emotions that would make you feel anxious. It may be an example of PTSD, or maybe you have some feelings of helplessness, shame or embarrassment at this time in your life and this separation. It's difficult to say which is more accurate without further evaluation. For you, and maybe your family, your future is being heavily influenced by the past and it can be scary. At the same time, having some expectations and knowing when you're losing that is a good way to manage it. So if you want to feel better and start making progress then do these things: first you will need to talk to the people I am mentioning and ask for your family to support you. As well as them talk with your father/husband or his partner about your situation. The military is there to help them. That's what it's for. You may have to go through this because of a past trauma, for example. As for your feelings about the pain that you are experiencing, that's normal. If you had any experience with a traumatic event, that may lead to this pain. I know you didn't have a traumatic event for you but you should ask yourself if anything has happened to you that makes you feel less like a person, and would like your parents/father to like you as well? It is okay for your parents to be worried about your future. I know you may not agree with them, but I think they are only trying to help you. That is a common sense thing to do. But if you feel more connected to yourself and want to heal from your experiences then the last step is to work out the feelings that are making you feel less like a person, and work with your therapist to heal from them. Maybe we'll find something else that works for you and try some new things while you work at that and we'll get there!"
All we do is argue. We never agree on anything.,"Simply, Yes!Just because you argue, does not mean your marriage is not worth it. Couples disagree. They are different people from different worlds with different likes and dislikes. Trying to mesh these different worlds is tough, but does not mean you don’t need to not be married.There are reasons why couples don’t get along. Finding out why you cannot compromise and working towards similar goals can help. Talking about what you really want out of the marriage and relationship may show y’all how much your relationship goals are similar. Then you can build upon that.Learning communication skills, listening skills and ways to improve your ability to express self without anger can help.",I'd rather have an argument with a complete stranger. I'd rather have a complete stranger who knows the way to hell.
"I started dating a guy I met online. He told me that he registered sex offender but he didn't do anything. He took a plea to always register as sex offender and he did two years. That was more than two decades ago. Nothing on his record since. I always believe the past should be left in past. But my roommates, their family and my son are unforgiving. Should I forgive this man that I'm falling in love with or should I dump him? If I stay with him I will never see my family and granddaughter again.","Thank you for your question. Trust is a huge thing in relationships and when that is broken, or perceived as being broken, it takes a long time to repair. From what you shared, it sounds like your boyfriend took steps to correct the situation and has shown to be trustworthy since. Unfortunately, no matter how much we apologize for something we did or for something others perceive we did, there will always be those with hardened hearts and will not forgive. If you feel confident in your relationship, then trust your inner wisdom. We cannot control others but only ourselves. Respect your families wishes to remain in unforgiveness while at the same time, ask them to respect your wish to believe in him and be in this relationship. Good luck to you.","There are many reasons why someone might not have a clear picture of what happened during the time he registered sex offenders. He was trying to leave the past behind. It's not his fault, and it doesn't excuse the fact that he did what he did. He was only 14 years old, and it's a long time ago. Even though the sex offender is gone, the impact of the event still exists. He is probably still living in the shadows, and if you are thinking of getting involved with him it is too dangerous."
"I have three children: a biological daughter, a stepdaughter, and a stepson. I found out my stepdaughter overdosed today. My daughter blames me. I told her to stay out of it. I'm scared of all three kids now. They all blame me for their choices they made. All three have drug addictions. I had a stroke in 2013 so I need to depend on people from now on.","Blaming others is one of our greatest coping mechanisms.  It is not just for addiction, and often we blame the ones closest to us.  You can not stop them from blaming you, you can stop yourself for taking on the burden.  We are all in charge of the choices we make.  No one makes us do something other than our self.  We choose how we internalize and react to situations.  I would find a good therapist who understands family dynamics and addiction to help you cope with your current environment and help you move forward.","I hope you feel better by the end of the day. I do not like this situation. Your stepdaughter has overdosed, and she has been working on getting clean for years. She is not allowed to be around you and the rest of the kids to avoid being judged for this. Your daughter seems to believe there must be a reason that she is trying to get rid of the drug. Try to explain to her that sometimes people are so full of anger and hurt that they make terrible decisions. Help her understand that someone is sad or angry from their situation. She is not your fault. The family has made a big mistake by hurting her and I wonder why all the other children don't take steps to help her. Maybe one of the other children can help her get help and get back on her feet. What have you thought about talking with your daughter? If you can start to talk with her about how you see things and listen to her point of view, that may change how you feel about her. Your decision of whether or not to blame your daughter and involve the police is up to you. But I hope you feel less stuck by having this hard decision you're in now."
"My daughter didn't see her biological father for the last three years. She doesn’t want to see him because she remember really bad things from him such as domestic violence and child abuse. The visitation is with supervision, but she refuses to see him. Is it better to take my daughter to the therapist and try to see him after the therapy?","Hi Dillon,I'm from Canada, so I don't know the laws in your state. It depends on that a good deal, perhaps. In my opinion, a child should never be forced into a situation where they feel unsafe, even if it is ""supervised"". If the child is old enough to make a strong statement about not wanting to see a parent, then this should be honoured. Unfortunately, the laws don't always uphold a parent's right to do what is best for their child. I recommend you see a lawyer, who will advise you about how to proceed without putting yourself at risk of breaching custody agreements.If you feel your daughter can benefit from therapy, that is a separate question. Or is she already in therapy? A family therapist will typically meet with you alone first, in order to determine if therapy is a wise move for your child. It isn't always appropriate.","Hi there, in your question, you mentioned that she only remember really bad things from him.  I do not know how old she is, it is very hard to guess the length of time. So I would say that what she is saying is true.  A big part of childhood, especially the early years is about establishing a very strong, possibly rigid sense of self and boundaries.  Someone like him would be able to teach her some very bad habits.  So she is making a wise and healthy choice when she decides not to see him.  It's very good that you, and your daughter are considering this choice.  Sometimes that is all that is needed.  But it is good to also say that a child may be reluctant to let down her guard, which is something that is very common.  What she is doing is an act of self-protection.  By not seeing him, she is protecting herself from being hurt again.   Her therapist may be able to help you both with things like setting boundaries, but it will take some time and effort.  As for seeing him after therapy, that depends on him and what he is able to offer.  Good luck! I hope you are able to reach out to him!"
"I've been hospitalized twice. Once was last month for psychiatric help. I'm on medicine, but I'm struggling with fighting the negative thoughts, irrational fears, and loneliness. The people around me aren't helping much.","If you are someone who usually has a job, pays or contributes to household bills, and generally manages your own daily life, then here are some suggestions.Start with small changes in your life so that you will feel successful in developing little areas of personal happiness.Since the people whom you currently are in your life ""aren't helping much"", consider branching out your life so that you are with those with whom you do feel help you.Follow your natural interests.  If you like reading, look online for a local book club.   If you like watching birds, look up a bird watching group.Social isolation increases the intensity of negative feelings.Also, the way healthcare is set up in the US, psychiatrists spend 15 minutes asking a person questions and then giving them a pill script.    There is almost no human interest in the person.If you'd like feeling better as a person, then find people.   Relying only on our mental health system will keep you feeling low and unsteady.If your life is a little more sheltered and you are in a group home setting or your basic needs are taken care of by someone or some organization, then similar advice is still valid.Find and participate in whatever human settings which appeal to you and are available on a somewhat regular basis.","I would be glad to listen. If you're going to talk about the medication you're taking, I am interested to know why you are having so much trouble resisting it.  Sometimes this is due to a chemical reaction. If you don't know the chemical, talk to a pharmacist.&#x20; I would be glad to tell you what is going on with the medications I've used for this as well. Sometimes a medication will have side effects, even if they are not the intended ones. As well as an underlying medical condition that is not well-treated, which can lead to the medications I use to treat such conditions. Sometimes, if the medications don't work, you may need a doctor to switch you off of the medications. So if you're having trouble working with your medications, perhaps you can speak to the doctor.&#x20; Are you having problems with your doctor?  If you are, have them talk to me. I am able to hear your concerns and offer suggestions on how to take this conversation further."
I need to speak to someone about sexual addiction and binge eating immediately.,"There is an organization dedicated to helping individuals find affordable counseling.  It is called Open Path Collective.  There is a one time membership fee of $49 and it lasts for your lifetime.  You then have access to local counselors/therapists who will see you for an extremely reduced rate, anywhere from $30 - $60.   https://openpathcollective.org/","I think you're in the right place to talk to someone about this. Sexual addiction is more than bingeing. As is with other disordered eating behaviours, it may be because of other trauma that has been involved in you life or that may influence what your body feels like. You are going to find that if it is a traumatic memory, then it is going to manifest differently. These feelings could affect how you feel about your body or even in what ways you find yourself wanting to eat. As people who know you better, you may also know your own personality traits. Are you a shy person or very expressive? Do you find it easier to connect with people in real-time, or do you prefer to be online and online for a long time? It is more important to know what you enjoy from your own body to better connect with it, which is a process of learning more about your own body's needs and desires.It also would be helpful to talk about what is happening in the past, that may have influenced you in a way that makes you feel you have a relationship to the foods that you eat. If you can identify the issues, that will likely make a huge difference.If you are nervous to talk about that, don't worry! You're welcome."
