question,answer,llm_prediction
"My ex-girlfriend says she's bored and wants to experience life single. I treated her really badly and caused meaningless fights when she didn't do anything, I feel remorseful, and I'm willing to do whatever it takes to get her back. She's unhappy. When I called her, she was crying and said she will text me when she's ready.","Were you happy with the ways she satisfied you?A relationship is happiest if each partner concentrates on the happiness of the other.Strange for someone who was treated badly to describe themselves as bored, rather than say they feel hurt.Is it possible you are being self-critical about your behaviors toward your ex girlfriend? Either she is unaware of her feelings or not being fully truthful with you about her feeling badly treated.Since she's putting up a barrier to communicating with you, better for you to respect this than contact her by phone again.Consider in a few weeks, so each of you has time to think over your happiness with the other person, to write her an email which states your interest to re-open the relationship.Who knows, you may even decide by the end of a few weeks, that you're fine without this particular relationship.Depending on her response to your email, you'll know whether and how much chance there is for the relationship to clear up the problems of the past and to continue.","This sounds complicated. I think you have a huge amount of things going on and this sounds like something that does not have a resolution. I hope we can learn more about each other's perspectives. As I mentioned in our initial conversation, I'm curious how you feel the feelings of her. Do you think you have any control over her feelings? If not, what is in your control? \��day1.The.Most.Important.Question: How do you feel as a result of her reaction to your calling?Is it a way to prove that you value her? Or is it a way that it may seem like you are more concerned with your own reaction than with her. In general, it seems like her definition of a successful relationship may be the same as your version of one.  We both need to think about what each other's definition of success is in terms of dating.   Do you want her to know that you are concerned about her as she is being unhappy.  Or do you want her to know that your definition of success is different?I'll take a very long, deep breath. When you are feeling anxious in the past you usually have thought, ""That's because you have no control"". My advice would be that you do not have control over the things that happened in the past. But you *do* have control over how you respond to the events in the present.  And that is the difference between living and being stuck in the past."
"When I get frustrated or upset, it becomes extremely difficult to keep my voice down. I also instantly cry and tend to have anxiety attacks. What can I do to try and control it?","I'm going to reframe this and you can decide if this is helpful!What I'm reading based on what you gave is that you are actually doing your best to manage intense feelings of internal dysregulation.  Anger is something that is generally a protective emotion that quickly arises to keep us safe in some way, whether or not the situation is truly a threat.  The part of our brain that perceives this is not controllable to us, so we don't get to decide what emotion(s) we respond with.It does also sound like you are experiencing some significant anxiety, maybe even underlying the anger?  Without knowing the context, it's hard to say what would help on an individual level but working through those triggers and what is really influencing them deep down could be beneficial.  There's many different ways to do that in therapy if you so choose that as your path.If you do decide to see a therapist, most will tell you that the goal is not necessarily to control your anxiety or anger.  Sometimes there's a strong set of beliefs that, when activated, are catalysts to strong emotions that influence behavior.  Trying to control an emotion on its own is usually unsuccessful for people because it leaves out all the other powerful elements at play.  Emotions are information and the brain sends that information out because it believes we need it at that time.  Therapists can help unravel that with you in whatever way you need, whether that's with somatic work, work at the level of belief (or schemas), or otherwise---hitting it at these deeper layers can unpair and/or decrease emotional responses.  It all takes work and time, so don't get down on yourself if the process is complicated or slower than you expected or hoped for.What we know though is that the brain is very capable of change (even if it's painful).   Hope this gives you a helpful place to start from!","You are right about what is going on with you right now. I have a few thoughts here that may help you on your way to working with yourself. First, if you are feeling overwhelmed or agitated right now, you might consider taking a short break to calm down in a more relaxed environment. Sometimes, we have too much going on in our heads and bodies, which can make us very irritable when we are trying to keep things at zero. While we do not always know what is causing us to be so stressed or anxious, it may be a matter of time to take some steps to cope with what is going on. Take a walk. Talk to a friend or family member. Listen to music. Take a bath. All of these things can help in calming down a stressed nervous body. What is more important than anything else right now is that you take care of yourself. Remember, you can’t look after anyone else if you don’t take care of yourself first. If you are not feeling so good, consider contacting your doctor. If you feel like you are having suicidal thoughts, please contact the Suicide Prevention Lifeline by calling 988. You don't have to go through this alone. I hope you can manage this, in time."
"I have been dating my boyfriend for eight years. We met in college off away from home and things went from good to bad when I met his family who treats him like he is their man. They expect him to take them on dates like to the movies and out to eat when they come around, and he thinks it's okay.","Well, then you learned something new about your boyfriend!Are you fine with having a different opinion than him and staying together.Think over how major a problem this is to you and if it is reason enough to leave the relationship.There are always plenty of areas of disagreement between partners in a relationship.The key to being happy is to know which ones you can accept and which ones are beyond your tolerance with which to live.Also, an early step would be to directly tell your boyfriend your opinion.   He may be willing to change his ways to satisfy you.","This sounds like the beginning of a difficult experience for the person in your life. The expectation of having to be around the family for extended periods of time, and a relationship between this person and his family that is a one-sided one can place a tremendous amount of pressure on this person. There is a lot of potential for manipulation and control that can be very damaging to the individual living in the relationship. A lot of the power in this is also transferred and that is a very serious thing to consider. I would really consider talking to your boyfriend about how they treat his family, and whether they have an understanding of how the family might act when he doesn't fit into the pattern they are creating.   If he is not respecting the relationship dynamics with his family, then he has some responsibility of how to respond as well.  A lot of the problems you are seeing in your life are not about you alone. Your boyfriend's family, and his treatment of you are more likely to be the source of these issues."
"For my whole life, I’ve been very unconfident, insecure, and self-questioning. I'm super quiet because I'm scared of what people will think of me. I avoid all social situations as it causes me great anxiety. It is how both of my parents have always been, and I feel like I'm doomed to that life also. It makes it super hard for me at work as the other employees try to use me and walk all over me because I’m too nice. It causes me depression and brings me down. I’m in my early twenties, and I really need to create a better life for myself. I've been like this for so long, so how do I change?","One of the greatest ways that we can promote ourselves s by learning how to assert ourselves.  Despite what most people think of when they hear the word assertive, assertive communication is one of the best ways to manage interpersonal conflict as well as maintain personal boundaries.  Once we become comfortable with acknowledging our boundaries, there is usually a follow-up whereby we realize that we have the right to those boundaries.  In effect, assertiveness communication becomes it's own self-motivating force in managing positive self-esteem. You may want to invest in a workbook that can help you to develop these skills on your own, or work directly with a therapist to develop them in a safe situation.   One of the Workbooks that I have found to be very helpful is, ""The Assertiveness Workbook: How to Express your Ideas and Stand Up for Yourself at Work and in Relationships"" by Randy J Paterson.","I can completely understand and support your feelings and concerns about social interaction. Your parents have left you a legacy of self-doubt and fear of failure, and it's normal for you to develop this kind of anxiety. It seems like there may be fear as you read that your parents did not believe in you and failed to support you. Not having support is very different than having that that you rely on. The fact you’ve been able to get this out through therapy and you will be able to continue your self-discovery on your own is a great start.  The simple fact is that you have control over your thoughts and decisions and that your upbringing has had a huge impact on your life."
"My depression has been reoccurring for a long time. It all started when I was being bullied in high school. In ninth grade, my principal told me I needed to stay home for a couple days to protect myself while she spoke to my classmates. I needed professional help for my stress because I was having crying spells from the stress of going to school and confronting my classmates. After that, I was fine for a couple of years. I entered my first year of college in a really tough program with high demands of expected work. I believe my depression re-booted from there with the stress. I began to cut myself because a friend of mine at the time told me how she used to do the same and it used to feel good for her. Obviously, that wasn't the right choice. I regret ever doing that, seeing as even though I'm not self-harming anymore, I always look back at that time whenever I feel very stressed. I have a big problem with handling problems in life. Whenever a problem arises, I get stressed and I feel hopeless, as if it's not going to get better. I get way too stressed from my problems, which leads to overreacting a lot (especially when talking to others), which then leads to depression. I have a hard time coping with stress because I know that if I could handle it easily then I wouldn't be sad all the time, and I would say and do the right thing instead of overreacting to my loved ones.","I couldn't help but notice that you did not specify your age, so I am unable to set the total chronological order and length that you have suffered in this way, but I want to start by commending you on seeking out additional coping techniques on your own.  Unfortunately, it sounds like you were offered some that were more dangerous than helpful, but be proud that you were able to curb those before they caused too much harm. From what you have written, stress has always been a difficult thing for you to manage.  Often, when I am working with those who offer the same concern, there is a degree of people pleasing that comes with that stress.  When we are trying to make others happy, especially when we are unable to distinguish the proper ""rules for success"", it can make even the simplest of tasks overwhelming. Stress management is just that, management; of our own anxieties about the needs of others, about our skills and the ability to complete a task and having multiple requests at any given time. Each of these aspects requires a separate sets of ""tools"" to manage them accordingly. For example, assertiveness communication training could aid in communicating with your colleagues to manage their expectations of your deadlines and abilities, but it will not assist you with managing your own anxieties. Try to separate the different areas of the problem, in order to help yourself to find a solution and work on them in their own time. Perhaps keeping a journal will help you to better understand why you are so easily overwhelmed by stress and help you track some of your less-helpful responses to stress. For example, does a certain person's style of communication always make you feel undervalued and therefore push you to finish their requests first? Is there a certain time of the day where you start to fall off in productivity?  Is that the time fo the day where you also tend to pile up your requirements?Try to ask yourself some of these harder questions and see where they lead you.","Your initial comments about what happened in high school are very accurate. When you were asked to go home from school, the principal made an unsafe decision that you were to stay home. This was not your choice and was not part of your life. It was inappropriate to tell you you needed to stay home. Your mental state was not safe. You were 14 years old! It was inappropriate.   The way your school or the people in charge handled this situation did not seem to consider you. The school seemed to believe that you were being bullied. If the school had seen the real bullying that occurred on your campus, they would know this was a serious matter that needed to be addressed. However, they didn't! As a result of this situation, your counselor said to you to ""get to the bottom of this problem."" Because this counselor told you that you were the one who was going to get the information, they wanted you to tell your parents about what happened. This was not an appropriate situation. To be a victim of bullying is never alright.  Do not stand up for yourself. We are not responsible for the actions of others. Our own happiness and well-being, and the safety of others, are our responsibilities.  The one thing in which you can be responsible for yourself is to do what is right and to be strong!  Don't let someone else tell you what is right or wrong. Don't let them tell you how to treat others, and don't let them influence your feelings.  The world is full of people who don't understand how to treat a person well. I could write 100+ essays about the reasons why that is the case for you. If you were living in the 1990s, where social norms are not what they are today, it would be easier to figure this out.  Today, people are not accepting of that. They are often looking for someone to blame and will be more likely to believe the person who is asking for help. However, being kind and helpful is always a good idea. It is always a better way to see yourself as you are than you are as others see you.You are the best person you know, so you should do what you are supposed to do."
"Or how to send him somewhere that can help him, something like The Baker Act.","More information would be needed for me to accurately answer this question, such as your age, whether you live with your dad or not, and what other family members live in the household. Something like this, alcoholism, is a whole family disease. In other words, family members often unknowingly contribute to the alcoholism and enable the alcoholic to continue the destructive behavior.First of all, you can’t make your dad do anything, and constantly nagging him or begging him to stop is just going to make him defensive and make this worse. Nobody can change another person. What you can do is change how you react to him and the things that you and other family members do for him. Research codependency. There’s a great book called Codependent No More. There are a lot of articles on the internet that you can read. In short, you have to stop enabling him. Like I said, you cannot control him, but you can control yourself. This means do not buy his alcohol. Do not make it easy for him to get. Don’t loan him the car keys or pay any household bills for him. Don’t call in sick to work for him or make excuses for him in any way. Do not bail him out of jail when he gets arrested. He needs to be responsible for himself. This may mean losing his job or losing his driver’s license. This may mean that he loses his family if he doesn’t stop. What you and your family can do is set boundaries about what you will put up with. It is his choice to drink, but it is your choice to put up with the behaviors of his drinking. A lot of people go into rehab because their spouse said if they don’t then they are getting a divorce.If you are an adult and you don’t live with your dad, then the best thing you can do for him is STOP doing things for him. If you are a child who lives at home with him, then this could be a case for child protective services. In my state this is called DHS. A report is made to this organization for child abuse or neglect. Substance abuse in the home qualifies. Of course, alcohol is legal and when consumed in moderation, there is no problems. The problem will be the result of his alcohol consumption. Does he drive with children in the car while intoxicated? Is he left to care for minors while in an intoxicated state? Are there any domestic violence issues due to his drinking? This could be a reason for the authorities to step in. You can look for a local meeting for family members of alcoholics. They are similar to the AA meetings that an alcoholic should go to, but are for the family members. They can help you.","Here are some common and reliable sources of help in this region:

1.  The Baker Act: https://www.floridatitle.org/What-is-The-Baker-Act/
2.  Mental health first aid course: https://www.mentalhealthfirstaid.org/
3.  National Alliance on Mental Illness (NAMI) https://www.nami.org/
4.  SAMHSA https://www.samhsa.gov/ 
5.  Crisis text line https://www.crisistextline.org/"
I believe it is wrong for men to look at inappropriate content. The father of my child has agreed to respect my beliefs. His co-worker sent him an inappropriate video. He got mad because he does not think he should tell his friend to not send him things like that.,"It sounds like you are wanting to protect your child from degrading images and that is one of the important parts of the job of a parent. Although it is challenging to supply an answer without knowing the full situation, it might be helpful to have a more broad discussion about what you both think about the influences and images that your child is exposed to and what you think your role is in protecting your child. This situation is one about beliefs and values and could well be an example you can use for exploring your parenting roles in protecting your child.","Dear friend, The father of the child would like your advice in the future to be very careful who he sends things or sends them to whom. If your co-worker says to his friend to do as he thinks he is, then his co-worker would be in a very bad situation. This shows a lot of respect, no matter what. This shows trust and responsibility to follow the instructions your co-worker gives you. Your co-worker probably is not wise."
"I'm a teenager. I get random spurts of anger, like complete, pure rage. I figured it was hormones, but others notice it too. I get self-destructive. I used to cut but stopped. Now when I get mad, I bite my arms and fingers, pull my hair, scratch my face, or punch my thighs. Basically, I do things I can hide instead of breaking anything in my room and having to explain it to my mom. I don't live in a bad household. I have a great family, a great relationship with my boyfriend, and a good job. I have no idea what this is and I don't know how to control it. It's over any little thing. Tonight, it was because I couldn't get my earrings out. This happens maybe two to three times on a good week, and it's always over stupid, petty things.","Hi. I'm glad you wrote. In general, when a small thing bothers us (and this happens to all of us), it's because the small thing triggers an emotion in us that we have felt ""too much"" or ""too intensely"" in the past, and we don't know how to manage that emotion effectively...we just want to avoid it as quickly as possible. Cognitive Behavioural Therapy with a qualified therapist can help you to understand what is being triggered in you and learn how to manage emotions productively. You say that your behaviours are self destructive, and I agree. It sounds like you have developed a habit of channelling your distress towards self-harm, and this is a separate and potentially more serious problem. This is a choice you make that points to shame being an issue for you. Again, a good therapist can help you learn what's behind your shame and self-harm. Your feelings are normal, and you can learn more healthy ways to deal with them with qualified help.","You're right, it has no relation to something you could use. Sometimes, there's no clear connection between what you do and what the cause is. Sometimes anger is a release of something else. This could have to do with you simply having an impulse. It has nothing to do with being an angry kid, if you're not. So, in the interest of yourself (being self-responsible) do some self-care. This could include trying to relax the body before it gets angry.  A way to do this is to take a bath or to have a good scrub.  If this is easy for you, try it.  You can also talk to your parents about your anger, and let them know what you are experiencing. They may be able to help you find a way to get better. It's a good idea to talk to a counselor about your anger. The advice of a counselor, is a chance for you to talk to someone other than your parents. Also know that they will probably be able to offer you some helpful advice."
I get very nervous and anxious/scared before sex.,"I first wonder what your anxiety or fear connects to. I don't know whether it is about sex itself or about ideas of worthiness or feeling desirable.There is also a difference between having self-doubt about the actual physicality of having sex (performance-related) or having doubts about whether you want to have sex with a particular person.Having sex can lead to feelings of great vulnerability. If your partner is someone you trust, consider discussing what it is that comes up for you around the issue of sex. This is the certain things that your partner would be willing to do that and the ease your discomfort, like staying with you for some time before and after sexual interactions.Another idea to consider is spending time with your partner and using nonsexual touch for each other (perhaps first you to him and then him to you) and communicating very clearly about what you like and do not like. Some people like to be spoken to during physical touch and other people do not. All of this can be part of your discussions. When you feel comfortable with that, you could move into sexual touch in this manner and actually look at what you do and do not like. You may also consider discussing things that are totally off-limits for you all the time and things for which you would like warning or awareness before they happen. There are really a number of different ways to work on becoming more comfortable if you trust your partner and if your concern is about sex itself.If this feels pretty structured, it is initially. Generally, the idea is to learn more about each other and yourselves and then the process becomes much more natural.If the concern relates more to self-esteem related sex, consider asking your partner to list several things that he or she likes about you. Even if you don't necessarily see yourself in the same light, consider that this is how your partner sees you, so these are some of the things that make you attractive to them (perhaps both in sexual ways and in a wider discussion of the relationship).If this is difficult for you to sort out on your own, consider seeing a therapist with experience working with couples or relationships.","If you feel you need to talk through your anxiety and anxiety about sex, such as with the permission of your partner, you can start by looking at what type of relationship you have with your partner. Relationships are complex and not always as easy to make the best of together as many people expect. If you know you need someone to help you feel more secure and relaxed before sex, that may be a good first step. Ask your partner what they think would help you feel more confident. There are lots of other factors such as medical conditions or medications could be affecting you, and it's good to get one of those checked out with a doctor so you have a definitive answer."
"My husband told me last year he never loved me and should have never married me. He's been talking about divorce, but he hasn't filed. Now he has a girlfriend and he abandoned me and his kids. He has no financial help, and he has been out of the home for four months. He became very angry and mean. He says it's all my fault, and that we're not compatible.",It's hard to say that it is a midlife crisis stage..  could be... but so much more seems to be going on or have been going on to say with confidence that it is not much more.,"There is a big issue with the way your husband communicates when things have been resolved. In order for a relationship to be healthy, you need to be able to communicate when the other person has been left off and have a problem with them. His problem is that he feels like he's been treated like a second-class person. At the same time, you do not get to blame him. Blaming him will not help solve the problem. Instead, listen to him talk. You can be supportive, but not involved in his decision and let him take the rest of the decisions for himself.  You may need to consider getting some counsel, as he may be dealing with issues that we cannot address."
I easily recognize this but have no control over it and need suggestions for managing my anger.,"I suggest that you work on emotional awareness. Emotional awareness basically means knowing what you are feeling and why.Emotional awareness also means that you can identify the link between the way you are feeling and your actions. In other words knowing that your feelings dictate what you do.Often feelings of hurt or insecurity can come out as anger if we cannot properly identify and express the feelings.Being emotionally aware also means that you are able to express your feelings to others. Being unable to do so leads to feelings of frustration and being misunderstood.Many people for many different reasons are not in touch with their emotions. For example, men traditionally have been brought up taught to not express sadness or weakness. Therefore, many men learned to turn feelings of sadness, insecurities, or fears into anger and express these feelings as anger. Being taught not to feel a certain emotion does not make that emotion disappear. Instead it makes us learn how to express it in other, incorrect, ways. If a man never learns to say “I am sad” or “that really hurt my feelings” and instead lashes out in anger, then the response they get from those around them will be to the anger and not a response to the underlying true feeling, which will leave the man feeling alone and misunderstood.You can control yourself and not explode. Walk away, remove yourself from the situation, do whatever you have to do to not lash out. Instead of reacting the way you normally would, go somewhere by yourself and think about what just happened and try to understand why such a “simple” thing upset you. What is the real feeling driving these outbursts? Maybe you can begin to recognize an underlying pattern. It might help to keep an anger journal. Write down everything that gets you upset. That might help you see a pattern and pinpoint what may be setting you off. Talking with a therapist about this would be beneficial in helping pinpoint the underlying cause of the outbursts you are experience.","What I find to be helpful is a combination of two techniques. First, I try to make my own assessment of the situation first. Ask ""What's happening?"" and decide if it's an issue to take action or not. Second, it's a very quick, short process of releasing my anger. I release my anger by saying that it is not my problem and my problem. Then, it is not my fault. I think what is important is to let it go. I don't react to it anymore."
"Two years ago, I was separated from the military into my contract for medical issues. It has emotionally destroyed me. I now basically hate myself. It's embarrassing to be separated from the one place who takes anyone. My family has been in the armed forces, and it has always been my dream. I can't do this alone anymore, and now my family is even worried.","It sounds like being separated from the armed forces is a major loss for you. It takes some time to work through the emotions related to this and it often takes longer if you are trying to work through it without a lot of support.Is there a task that you were doing during your military service that can in some way transfer into civilian life? I don't know what else your life involves, whether you have close friends or a romantic partner, a career, activities that you like to do, and many other things. You may be able to use some of the things that you still have today as a way to start moving forward in a different direction.Your military service will always be a part of you. Thank you for your service.","I would say, and it is probably more than I want to admit. So much of the ""disgust"" that you're feeling about your divorce probably has to do with what that divorce *represents* for you right now - and if you were to imagine what the war of one person and one community was like, it was not pretty. But right now you really don't want that war to be a part of you life. That is something you need to stop yourself from believing.You may have had some good experiences with one of your older friends and you might not want to lose that connection too. So you might think you are being guilty of having a bad one.You have to remember that while this is an awful period in your life, you are not guilty of it. The war itself isn't your fault, and the fact that you’re having a hard time is a sign of an unhealthy relationship with yourself and the world around you.It also is reasonable to assume you may not want your children to have the same feelings as you do about the divorce, so you might consider this when having this conversation."
All we do is argue. We never agree on anything.,"Simply, Yes!Just because you argue, does not mean your marriage is not worth it. Couples disagree. They are different people from different worlds with different likes and dislikes. Trying to mesh these different worlds is tough, but does not mean you don’t need to not be married.There are reasons why couples don’t get along. Finding out why you cannot compromise and working towards similar goals can help. Talking about what you really want out of the marriage and relationship may show y’all how much your relationship goals are similar. Then you can build upon that.Learning communication skills, listening skills and ways to improve your ability to express self without anger can help.","I know that we disagree often. The reason we don't agree is because we each have our own different ways of interpreting life and what we want to accomplish from it.We both have our own different goals, but I think we can agree to disagree when it comes to the subject. That's why we both don't need to agree on everything. We can be respectful and kind to each other, and that is something I believe is very important for all of us. If we do this the arguments will be less and less and more meaningful.If we do the opposite and agree on everything then we have missed the point of arguing.I think if we can do that, we can make out that we are different in the way we want to accomplish different things with our lives.  I wish everyone would do this for us.I hope that we can learn more about each other."
"I started dating a guy I met online. He told me that he registered sex offender but he didn't do anything. He took a plea to always register as sex offender and he did two years. That was more than two decades ago. Nothing on his record since. I always believe the past should be left in past. But my roommates, their family and my son are unforgiving. Should I forgive this man that I'm falling in love with or should I dump him? If I stay with him I will never see my family and granddaughter again.","Thank you for your question. Trust is a huge thing in relationships and when that is broken, or perceived as being broken, it takes a long time to repair. From what you shared, it sounds like your boyfriend took steps to correct the situation and has shown to be trustworthy since. Unfortunately, no matter how much we apologize for something we did or for something others perceive we did, there will always be those with hardened hearts and will not forgive. If you feel confident in your relationship, then trust your inner wisdom. We cannot control others but only ourselves. Respect your families wishes to remain in unforgiveness while at the same time, ask them to respect your wish to believe in him and be in this relationship. Good luck to you.","For you to fall into a relationship with someone that you know is likely to end in heartbreak and you think you may have all but fallen in love with a man who has a criminal past that is not reflected on his record can you forgive this man? If yes, then that would be something you may need to find for yourself! As the man who is your roommate is likely going to be very angry at your being in a relationship with him and that he's been in jail for so long that you have more than enough reasons to believe him to be a serial murderer or the worst type of person you have ever had the good fortune to meet. Do you wish to see the world in a new way, or do you not want to let this man and your children into your world?  I am sure you will remember the good that you have experienced from this person. If you can forgive him then you'll be able to spend the rest of your life with your family, and you will have a life full of love and happiness."
"I have three children: a biological daughter, a stepdaughter, and a stepson. I found out my stepdaughter overdosed today. My daughter blames me. I told her to stay out of it. I'm scared of all three kids now. They all blame me for their choices they made. All three have drug addictions. I had a stroke in 2013 so I need to depend on people from now on.","Blaming others is one of our greatest coping mechanisms.  It is not just for addiction, and often we blame the ones closest to us.  You can not stop them from blaming you, you can stop yourself for taking on the burden.  We are all in charge of the choices we make.  No one makes us do something other than our self.  We choose how we internalize and react to situations.  I would find a good therapist who understands family dynamics and addiction to help you cope with your current environment and help you move forward.","You are not alone in your concern to know who is holding a heavy weight. You're asking yourself questions and trying to understand a lot of things. It's natural to feel scared for your children and their families. Here are some things that you can do for yourself, and for them. You are brave for taking the time to ask questions and seek support. There are wonderful people in this world who can help and support you! Most especially you are not alone. Please remember to take care of yourself too. You are the main person you can depend on."
"My daughter didn't see her biological father for the last three years. She doesn’t want to see him because she remember really bad things from him such as domestic violence and child abuse. The visitation is with supervision, but she refuses to see him. Is it better to take my daughter to the therapist and try to see him after the therapy?","Hi Dillon,I'm from Canada, so I don't know the laws in your state. It depends on that a good deal, perhaps. In my opinion, a child should never be forced into a situation where they feel unsafe, even if it is ""supervised"". If the child is old enough to make a strong statement about not wanting to see a parent, then this should be honoured. Unfortunately, the laws don't always uphold a parent's right to do what is best for their child. I recommend you see a lawyer, who will advise you about how to proceed without putting yourself at risk of breaching custody agreements.If you feel your daughter can benefit from therapy, that is a separate question. Or is she already in therapy? A family therapist will typically meet with you alone first, in order to determine if therapy is a wise move for your child. It isn't always appropriate.","A good choice. I agree that if you feel safe around him, and if you think it’s likely your child is able to process these disturbing memories and learn how to handle them, then there are several options of seeing him. I know you want to put your daughter in a safe and supportive environment, but sometimes children have more difficult time processing these things so, your son might need some extra care and support.   So, if you have a relationship where he feels safe, there is a good chance that he will have the ability to process it and you can be there for him. If you don't know how to approach this in a way that is conducive to your son's healing, you can reach out to a therapist. Therapists are more likely to know how to work with children's trauma and this is best for you to do since you need to know all the details about your son's past and how they might be affecting him now."
"I've been hospitalized twice. Once was last month for psychiatric help. I'm on medicine, but I'm struggling with fighting the negative thoughts, irrational fears, and loneliness. The people around me aren't helping much.","If you are someone who usually has a job, pays or contributes to household bills, and generally manages your own daily life, then here are some suggestions.Start with small changes in your life so that you will feel successful in developing little areas of personal happiness.Since the people whom you currently are in your life ""aren't helping much"", consider branching out your life so that you are with those with whom you do feel help you.Follow your natural interests.  If you like reading, look online for a local book club.   If you like watching birds, look up a bird watching group.Social isolation increases the intensity of negative feelings.Also, the way healthcare is set up in the US, psychiatrists spend 15 minutes asking a person questions and then giving them a pill script.    There is almost no human interest in the person.If you'd like feeling better as a person, then find people.   Relying only on our mental health system will keep you feeling low and unsteady.If your life is a little more sheltered and you are in a group home setting or your basic needs are taken care of by someone or some organization, then similar advice is still valid.Find and participate in whatever human settings which appeal to you and are available on a somewhat regular basis.","You have the right to be happy with your medicine regimen, the decision to take medication is what has changed. The fact that you feel alone may be due to having had a difficult first experience with any doctor, and that they may have had a hard time understanding what you want and the purpose of the medicines you are taking to deal with depression. However, it is important to keep in mind that sometimes people are in the same state of mind when a medical doctor has a difficult time helping them to have a sense of purpose and meaning in their life. It is an ongoing process and what your therapist suggests, and you're not necessarily in a unique position."
I need to speak to someone about sexual addiction and binge eating immediately.,"There is an organization dedicated to helping individuals find affordable counseling.  It is called Open Path Collective.  There is a one time membership fee of $49 and it lasts for your lifetime.  You then have access to local counselors/therapists who will see you for an extremely reduced rate, anywhere from $30 - $60.   https://openpathcollective.org/","Okay, it is great that you are wanting to address this. As a therapist, I would say I would highly recommend that you seek out a therapist who specializes in sexual addiction, binge eating or co-occurring disorders. There are several therapists who specialize in sexual addiction, and binge eating, so a therapist with additional experience in your specific issue is a great way to learn and practice in a safe and compassionate environment.I'd suggest looking for a specialist who is familiar with your specific concerns, such as the reason behind your binge eating or sexual addiction and treatment options which are generally very safe for those with mental health issues. Good luck. You have the right to seek treatment!"
"I've been in a relationship for almost a year, and I absolutely trust my boyfriend. He treats me nice, checks on me, and tells me sweet things. However, when it comes to making life decisions, I feel he is very immature. I try to talk things out so we can compromise or make sound decisions together, but he lacks any ideas and prefers to just go with anything to avoid fighting. As far as dates, if I don't say anything, plan it, or have money to chip in, we will not go. I feel like I put in a lot of work supporting and sometimes spoiling, and all I get is a loyal man who will not cheat and say sweet things on occasion.","Well, then your decision is whether you want to stay in this type of relationship or not.One point to keep in mind is this.Just because he's not telling you his opinions doesn't mean he doesn't have any opinions.In the long run t is always easier to talk with someone about their differences from our point of view than to be someone who doesn't tell you what is in their mind.Short term it seems easy to have someone agreeable.Long term someone who doesn't tell you their thoughts and who disagrees with you, may potentially go about their true wishes in hidden ways.","I understand that the lack of ideas in a romantic relationship can feel like a loss of control, but we need to be very aware of the difference between taking a decision and having your feelings and experiences respected. Your husband is a good man, and this is the type of man that is good for you and your family.   I see he has a great idea when he talks to you about one thing, and he knows he is not correct when he goes on a decision. It's important that he and you can talk about it and come to the final decision together.  I do not need to get into some time with a boyfriend. I feel like I'm living with a good man who is loving and supportive and who I am still in love with. I don't expect him to be able to do all things for me. It's better for me if I try to get my life together while I am with him."
"I was raped by multiple men, and now I can't stand the sight of myself. I wear lingerie to get my self excited enough to have sex with my wife.","I am very sorry to hear about your rapes.  Traumatic events, such as rape, can have some lasting effects.  Issues with sex drive are one of these effects.  Therapy can help to decrease the impact that traumatic events have upon our lives as we process through some of our experiences.   EMDR can be a particularly effective modality of treatment to address this issues.  I would also encourage you to have an honest conversation with your wife about this concern.  Sometimes it is helpful to have that conversation with a therapist so that the therapist can help educate  your wife in regards to effects of trauma.  This may help her understand that your feelings are more about the trauma and less about her as a person.  Best of luck to you!","First, if you are still considering it, you may be able to seek professional advice from a therapist that specializes in intimate partner trauma.  If you don't know how to make it feel safe in your own skin for yourself, then this may not be the right time for you to consider that.   I wish you the best of luck on this journey."
